,Numero,TypeVoie,NbPieces,prixm2,periode_construction,Arrondissement,lon,lat,Quartier,score_jardin,score_monument,score_metro
6109,15.0,RUE,2.0,11.463414634146341,3.0,18,2.343483,48.890166,70,4.183384418424074,0.20441176470588235,0.11429943982341968
6110,18.0,RUE,3.0,7.936507936507937,3.0,20,2.404686,48.863033,78,4.275818131942855,0.0,0.10635474909219296
6111,12.0,RUE,1.0,20.0,0.0,6,2.340553,48.852581,21,2.304977524608278,0.8,0.12023493932720697
6112,12.0,RUE,2.0,10.212250000000001,0.0,9,2.332178,48.882203000000004,33,2.548084264021849,0.5544117647058824,0.14068891461539537
6113,12.0,RUE,2.0,10.662749999999999,0.0,9,2.332178,48.882203000000004,33,2.548084264021849,0.5544117647058824,0.14068891461539537
6114,13.0,RUE,3.0,8.69620253164557,0.0,16,2.261502,48.838633,61,1.7376996007777237,0.0,0.08094728154937723
6115,13.0,RUE,3.0,9.41090909090909,0.0,16,2.261502,48.838633,61,1.7376996007777237,0.0,0.08094728154937723
6116,57.0,AV,5.0,10.396039603960396,3.0,7,2.307772,48.849153,27,1.3071158314339772,0.6677676323529412,0.12449228290190249
6117,69.0,BD,2.0,5.96,3.0,13,2.368318,48.834801,50,2.1327035893017485,0.2,0.06699675296170181
6118,69.0,BD,1.0,7.9375,3.0,13,2.368318,48.834801,50,2.1327035893017485,0.2,0.06699675296170181
6119,69.0,BD,1.0,9.318181818181818,3.0,13,2.368318,48.834801,50,2.1327035893017485,0.2,0.06699675296170181
6120,177.0,RUE,2.0,9.659090909090908,3.0,15,2.2899830000000003,48.839298,57,5.82723606802982,0.25,0.08252757542259229
6121,177.0,RUE,2.0,9.022727272727273,3.0,15,2.2899830000000003,48.839298,57,5.82723606802982,0.25,0.08252757542259229
6122,177.0,RUE,1.0,11.0,3.0,15,2.2899830000000003,48.839298,57,5.82723606802982,0.25,0.08252757542259229
6123,177.0,RUE,1.0,21.900000000000002,3.0,15,2.2899830000000003,48.839298,57,5.82723606802982,0.25,0.08252757542259229
6124,177.0,RUE,2.0,9.636000000000001,3.0,15,2.2899830000000003,48.839298,57,5.82723606802982,0.25,0.08252757542259229
6125,177.0,RUE,1.0,15.909090909090908,3.0,15,2.2899830000000003,48.839298,57,5.82723606802982,0.25,0.08252757542259229
6126,49.0,RUE,2.0,10.195121951219512,3.0,18,2.3389349999999998,48.886202000000004,70,5.926104054224625,0.40441176470588236,0.0974638499153347
6127,13.0,RUE,1.0,16.390243902439025,2.0,6,2.337495,48.851698999999996,22,2.0370924038953153,0.8,0.12023493932720697
6128,53.0,BD,3.0,11.596774193548388,3.0,6,2.3225700000000002,48.844528000000004,23,1.9487029539250982,0.6629218382352942,0.583827489656418
6129,53.0,BD,3.0,11.571428571428571,3.0,6,2.3225700000000002,48.844528000000004,23,1.9487029539250982,0.6629218382352942,0.583827489656418
6130,73.0,RUE,1.0,11.153846153846153,3.0,17,2.292016,48.88429,65,3.5423198410625956,0.35000000000000003,0.08203212921107672
6131,29.0,RUE,6.0,17.545454545454547,3.0,7,2.327517,48.857820000000004,25,1.2049831564284539,0.9,0.0788013087016395
6132,6.0,PL,5.0,10.743801652892563,3.0,14,2.331224,48.834924,53,24.792643242072085,0.4,0.09578068825448453
6133,6.0,PL,5.0,12.954198473282442,3.0,14,2.331224,48.834924,53,24.792643242072085,0.4,0.09578068825448453
6134,28.0,RUE,6.0,11.805555555555555,3.0,16,2.262505,48.846191999999995,61,1.324380413590865,0.1,0.04393730211472223
6135,28.0,RUE,5.0,11.47038896551724,3.0,16,2.262505,48.846191999999995,61,1.324380413590865,0.1,0.04393730211472223
6136,86.0,AV,3.0,8.382352941176471,3.0,19,2.376215,48.88988,73,4.049145851101207,0.1,0.1062147645857149
6137,15.0,RUE,3.0,15.454545454545455,3.0,4,2.363586,48.855587,14,7.147263050742688,0.35000000000000003,0.231153781671959
6138,42.0,RUE,3.0,13.121951219512194,3.0,2,2.349271,48.867952,8,2.636684718124641,0.6022285882352941,0.2647442714386203
6139,15.0,RUE,2.0,10.07857142857143,2.0,6,2.3343409999999998,48.851836999999996,22,3.5563267305796185,0.8,0.10560532847631353
6140,15.0,RUE,1.0,12.916666666666666,2.0,6,2.3343409999999998,48.851836999999996,22,3.5563267305796185,0.8,0.10560532847631353
6141,4.0,RUE,2.0,11.908928571428572,8.0,6,2.341961,48.854306,21,3.379782069141249,0.8,0.1930056943718407
6142,12.0,RUE,5.0,23.1875,2.0,6,2.338053,48.851113,22,2.769752523418885,0.8,0.12023493932720697
6143,69.0,RUE,2.0,6.5,2.0,5,2.350362,48.845576,17,14.397493270241199,0.7,0.0742093045837994
6144,4.0,RUE,2.0,14.0,7.0,7,2.327271,48.853727,25,6.9505605021085435,0.7983268235294118,0.0788013087016395
6145,4.0,RUE,1.0,26.25,7.0,7,2.327271,48.853727,25,6.9505605021085435,0.7983268235294118,0.0788013087016395
6146,4.0,RUE,5.0,13.17829069767442,7.0,7,2.327271,48.853727,25,6.9505605021085435,0.7983268235294118,0.0788013087016395
6147,10.0,RUE,2.0,9.090909090909092,7.0,10,2.36004,48.883257,37,4.685995935224434,0.15000000000000002,0.8255540259829547
6148,10.0,RUE,2.0,11.166666666666666,7.0,10,2.36004,48.883257,37,4.685995935224434,0.15000000000000002,0.8255540259829547
6149,10.0,RUE,3.0,11.008684210526315,7.0,10,2.36004,48.883257,37,4.685995935224434,0.15000000000000002,0.8255540259829547
6150,71.0,AV,1.0,11.935483870967742,7.0,17,2.2901849999999997,48.879397,65,2.7078697574119066,0.4249726323529412,0.1468242288523574
6151,71.0,AV,4.0,12.678979591836734,7.0,17,2.2901849999999997,48.879397,65,2.7078697574119066,0.4249726323529412,0.1468242288523574
6152,71.0,AV,5.0,12.55090909090909,7.0,17,2.2901849999999997,48.879397,65,2.7078697574119066,0.4249726323529412,0.1468242288523574
6153,3.0,RUE,3.0,11.5,3.0,5,2.351808,48.847459,17,8.505882475465764,0.65,0.0742093045837994
6154,34.0,RUE,2.0,8.609677419354838,3.0,19,2.373632,48.8912,73,9.495533550055645,0.1,0.08497181166857191
6155,17.0,RUE,5.0,12.857142857142858,3.0,7,2.319404,48.857918,26,7.07835741264532,0.7983268235294118,0.10231925329186503
6156,8.0,RUE,2.0,10.161290322580646,3.0,10,2.35597,48.869476,39,2.616854606557627,0.45,0.2968674599943287
6157,31.0,RUE,1.0,10.76923076923077,1.0,5,2.3498080000000003,48.850119,17,11.923407538804938,0.7,0.1070398538764328
6158,5.0,RUE,3.0,9.454545454545455,1.0,10,2.3521099999999997,48.88,37,4.5409362033873935,0.4544117647058824,0.8
6159,24.0,RUE,1.0,14.718518518518518,9.0,6,2.324814,48.848177,23,2.5111926135220086,0.7629218382352941,0.4670619917251344
6160,119.0,RUE,3.0,11.022727272727273,9.0,7,2.317278,48.857562,26,3.0042783902981456,0.7983268235294118,0.10717368289713923
6161,61.0,RUE,4.0,15.375111111111112,9.0,9,2.339769,48.876251,35,1.9523123936560312,0.45,0.1254662731587931
6162,4.0,PL,1.0,8.233333333333333,9.0,17,2.291181,48.885946000000004,65,10.603835203141605,0.30000000000000004,0.08203212921107672
6163,4.0,PL,1.0,7.823529411764706,9.0,17,2.291181,48.885946000000004,65,10.603835203141605,0.30000000000000004,0.08203212921107672
6164,100.0,RUE,1.0,6.814814814814815,9.0,18,2.338091,48.897252,69,6.435518706266661,0.05,0.13129932723356239
6165,78.0,RUE,2.0,7.8,9.0,20,2.403514,48.873957,78,2.3412878127229706,0.05,0.0538019960120743
6166,10.0,RUE,3.0,17.856962025316456,3.0,6,2.3346869999999997,48.852921,24,9.599022524755163,0.8,0.11345422592674183
6167,161.0,RUE,1.0,7.115384615384615,3.0,5,2.343139,48.846183,20,1.5287323366455343,0.7,0.03491554215966118
6168,2.0,RUE,3.0,8.36111111111111,3.0,13,2.3713610000000003,48.829798,50,4.501602965215214,0.1,0.30901530334323835
6169,119.0,RUE,7.0,14.13953488372093,3.0,17,2.29904,48.883037,66,3.341091875945445,0.4,0.06955983622966407
6170,18.0,RUE,3.0,11.65625,3.0,18,2.346213,48.891857,70,11.235811270986233,0.20441176470588235,0.14707609928509155
6171,24.0,BD,2.0,11.846153846153847,2.0,5,2.3594720000000002,48.839424,18,2.4593012104109193,0.37994625000000004,0.16300526067211257
6172,24.0,BD,3.0,11.73913043478261,2.0,5,2.3594720000000002,48.839424,18,2.4593012104109193,0.37994625000000004,0.16300526067211257
6173,24.0,BD,2.0,9.736842105263158,2.0,5,2.3594720000000002,48.839424,18,2.4593012104109193,0.37994625000000004,0.16300526067211257
6174,134.0,RUE,1.0,10.5,2.0,6,2.335799,48.841215000000005,23,12.797911991973345,0.5126415,0.03351232604739951
6175,134.0,RUE,1.0,16.363636363636363,2.0,6,2.335799,48.841215000000005,23,12.797911991973345,0.5126415,0.03351232604739951
6176,134.0,RUE,1.0,10.0,2.0,6,2.335799,48.841215000000005,23,12.797911991973345,0.5126415,0.03351232604739951
6177,134.0,RUE,1.0,11.842105263157896,2.0,6,2.335799,48.841215000000005,23,12.797911991973345,0.5126415,0.03351232604739951
6178,78.0,RUE,4.0,14.13783783783784,2.0,10,2.354873,48.873351,38,4.229239831028013,0.35000000000000003,0.3662423461677037
6179,4.0,RUE,2.0,11.379310344827585,2.0,11,2.373184,48.864128,42,2.0798655362402667,0.30000000000000004,0.08123095011096104
6180,173.0,BD,3.0,8.24423076923077,2.0,15,2.302174,48.828604,57,5.034123672203818,0.05,0.07289844031175229
6181,173.0,BD,3.0,9.845749999999999,2.0,15,2.302174,48.828604,57,5.034123672203818,0.05,0.07289844031175229
6182,26.0,BD,1.0,22.346153846153847,2.0,18,2.337098,48.882670000000005,69,2.717935753388083,0.5044117647058823,0.14736113660145306
6183,26.0,BD,1.0,11.875,2.0,18,2.337098,48.882670000000005,69,2.717935753388083,0.5044117647058823,0.14736113660145306
6184,26.0,BD,1.0,18.666666666666668,2.0,18,2.337098,48.882670000000005,69,2.717935753388083,0.5044117647058823,0.14736113660145306
6185,26.0,BD,1.0,18.666666666666668,2.0,18,2.337098,48.882670000000005,69,2.717935753388083,0.5044117647058823,0.14736113660145306
6186,26.0,BD,1.0,18.666666666666668,2.0,18,2.337098,48.882670000000005,69,2.717935753388083,0.5044117647058823,0.14736113660145306
6187,26.0,BD,1.0,10.666666666666666,2.0,18,2.337098,48.882670000000005,69,2.717935753388083,0.5044117647058823,0.14736113660145306
6188,26.0,BD,1.0,10.666666666666666,2.0,18,2.337098,48.882670000000005,69,2.717935753388083,0.5044117647058823,0.14736113660145306
6189,29.0,RUE,2.0,9.736842105263158,2.0,20,2.395729,48.87186,77,8.891791988254436,0.05,0.04738729154989071
6190,16.0,RUE,1.0,11.416666666666666,3.0,6,2.328363,48.850888,23,3.871695229226074,0.7000000000000001,0.09850163587704937
6191,17.0,RUE,4.0,9.788514705882353,3.0,15,2.291281,48.83599,57,28.60521367158844,0.25,0.091104239788317
6192,17.0,RUE,4.0,7.9411764705882355,3.0,15,2.291281,48.83599,57,28.60521367158844,0.25,0.091104239788317
6193,17.0,RUE,3.0,9.0,3.0,15,2.291281,48.83599,57,28.60521367158844,0.25,0.091104239788317
6194,17.0,RUE,4.0,10.0,3.0,15,2.291281,48.83599,57,28.60521367158844,0.25,0.091104239788317
6195,17.0,RUE,4.0,8.095238095238095,3.0,15,2.291281,48.83599,57,28.60521367158844,0.25,0.091104239788317
6196,96.0,AV,5.0,10.348837209302326,3.0,17,2.300523,48.884678,66,2.648479702800055,0.4,0.06955983622966407
6197,27.0,BD,6.0,16.52173913043478,1.0,7,2.3264549999999997,48.853601,25,4.153721917114189,0.7983268235294118,0.0788013087016395
6198,220.0,RUE,1.0,7.685714285714286,1.0,10,2.359352,48.883451,37,5.32273995552514,0.15000000000000002,0.8255540259829547
6199,18.0,RUE,2.0,12.077916666666667,1.0,17,2.289266,48.878481,65,1.875868283691396,0.4249726323529412,0.1468242288523574
6200,17.0,RUE,1.0,12.5,0.0,7,2.307122,48.856853,28,7.488883858539962,0.691283867647059,0.06989517332874162
6201,3.0,PAS,2.0,9.583333333333334,0.0,11,2.376659,48.854712,43,5.430661322535282,0.30000000000000004,0.20572293579754036
6202,3.0,PAS,2.0,9.890625,0.0,11,2.376659,48.854712,43,5.430661322535282,0.30000000000000004,0.20572293579754036
6203,5.0,PAS,1.0,11.0,0.0,11,2.376852,48.854768,43,5.759283529243844,0.30000000000000004,0.20572293579754036
6204,80.0,RUE,2.0,12.127659574468085,0.0,11,2.3759099999999997,48.855959000000006,43,9.471708694509367,0.30000000000000004,0.20572293579754036
6205,217.0,AV,3.0,10.364897959183674,0.0,12,2.399089,48.838524,46,2.5096274774554357,0.05,0.07749504735637334
6206,217.0,AV,3.0,9.547916666666667,0.0,12,2.399089,48.838524,46,2.5096274774554357,0.05,0.07749504735637334
6207,93.0,RUE,4.0,13.360655737704919,1.0,7,2.323915,48.853685,25,7.147030150944762,0.7483268235294118,0.0788013087016395
6208,93.0,RUE,5.0,19.00826446280992,1.0,7,2.323915,48.853685,25,7.147030150944762,0.7483268235294118,0.0788013087016395
6209,93.0,RUE,5.0,15.277777777777779,1.0,7,2.323915,48.853685,25,7.147030150944762,0.7483268235294118,0.0788013087016395
6210,30.0,RUE,1.0,15.5496,1.0,6,2.337569,48.852453999999994,22,2.3342969274463505,0.8,0.12023493932720697
6211,4.0,RUE,2.0,8.076923076923077,1.0,10,2.362047,48.880941,37,2.3374152672400634,0.2,0.8
6212,4.0,RUE,1.0,10.0,1.0,10,2.362047,48.880941,37,2.3374152672400634,0.2,0.8
6213,30.0,RUE,2.0,9.348387096774195,1.0,9,2.337361,48.879101,33,12.81314439976845,0.5544117647058824,0.09271499823215544
6214,30.0,RUE,2.0,8.411333333333333,1.0,9,2.337361,48.879101,33,12.81314439976845,0.5544117647058824,0.09271499823215544
6215,13.0,RUE,2.0,9.5,1.0,15,2.307659,48.835519,57,24.01510439248148,0.2,0.07483899044245468
6216,13.0,RUE,3.0,5.352112676056338,1.0,15,2.307659,48.835519,57,24.01510439248148,0.2,0.07483899044245468
6217,13.0,RUE,1.0,8.823529411764707,1.0,15,2.307659,48.835519,57,24.01510439248148,0.2,0.07483899044245468
6218,13.0,RUE,5.0,9.224137931034482,1.0,15,2.307659,48.835519,57,24.01510439248148,0.2,0.07483899044245468
6219,84.0,RUE,1.0,7.241379310344827,1.0,15,2.307759,48.836254,57,36.12789605904135,0.25,0.07483899044245468
6220,84.0,RUE,4.0,6.9753086419753085,1.0,15,2.307759,48.836254,57,36.12789605904135,0.25,0.07483899044245468
6221,84.0,RUE,3.0,10.141538461538461,1.0,15,2.307759,48.836254,57,36.12789605904135,0.25,0.07483899044245468
6222,84.0,RUE,4.0,7.988888888888889,1.0,15,2.307759,48.836254,57,36.12789605904135,0.25,0.07483899044245468
6223,7.0,RUE,5.0,9.617647058823529,1.0,15,2.307328,48.835846000000004,57,11.954655371346606,0.2,0.07483899044245468
6224,7.0,RUE,6.0,8.495575221238939,1.0,15,2.307328,48.835846000000004,57,11.954655371346606,0.2,0.07483899044245468
6225,7.0,RUE,5.0,9.068627450980392,1.0,15,2.307328,48.835846000000004,57,11.954655371346606,0.2,0.07483899044245468
6226,9.0,RUE,3.0,9.420289855072463,1.0,15,2.307415,48.83576,57,14.504758908618752,0.2,0.07483899044245468
6227,9.0,RUE,1.0,11.061363636363636,1.0,15,2.307415,48.83576,57,14.504758908618752,0.2,0.07483899044245468
6228,33.0,RUE,2.0,16.25,1.0,4,2.35394,48.860985,13,13.449832260919303,0.7,0.26395923582342545
6229,5.0,RUE,2.0,13.114754098360656,2.0,5,2.363325,48.843018,18,4.511358774565308,0.32994625000000005,0.1933375704766947
6230,5.0,RUE,1.0,21.8,2.0,5,2.363325,48.843018,18,4.511358774565308,0.32994625000000005,0.1933375704766947
6231,5.0,RUE,1.0,21.8,2.0,5,2.363325,48.843018,18,4.511358774565308,0.32994625000000005,0.1933375704766947
6232,31.0,RUE,3.0,10.232558139534884,2.0,13,2.360241,48.83513,49,6.799103323207902,0.32994625000000005,0.17068197659296366
6233,60.0,RUE,1.0,7.666666666666667,2.0,15,2.304227,48.83189,57,4.491269848330578,0.1,0.07289844031175229
6234,131.0,RUE,2.0,11.64179104477612,3.0,7,2.3082,48.861059999999995,28,1.9757529679504242,0.617894367647059,0.10231925329186503
6235,131.0,RUE,1.0,10.909090909090908,3.0,7,2.3082,48.861059999999995,28,1.9757529679504242,0.617894367647059,0.10231925329186503
6236,22.0,RUE,2.0,10.17,3.0,17,2.320288,48.883795,67,1.7596814061157513,0.35000000000000003,0.13623206134430413
6237,41.0,RUE,2.0,9.0,3.0,20,2.402666,48.862939000000004,79,2.3362712315779017,0.0,0.10635474909219296
6238,5.0,RUE,6.0,16.68831168831169,2.0,5,2.342502,48.842576,19,1.4807628134075619,0.5126415,0.0
6239,42.0,RUE,5.0,12.2825,2.0,9,2.3441549999999998,48.880154,36,4.7025631119027835,0.5544117647058824,0.12474433713884965
6240,42.0,RUE,5.0,13.103200000000001,2.0,9,2.3441549999999998,48.880154,36,4.7025631119027835,0.5544117647058824,0.12474433713884965
6241,135.0,RUE,3.0,8.069230769230769,2.0,18,2.34668,48.896992,70,2.488733883088807,0.05,0.164124159041953
6242,135.0,RUE,2.0,5.489307692307692,2.0,18,2.34668,48.896992,70,2.488733883088807,0.05,0.164124159041953
6243,135.0,RUE,3.0,8.013235294117647,2.0,18,2.34668,48.896992,70,2.488733883088807,0.05,0.164124159041953
6244,9.0,RUE,3.0,15.74468085106383,3.0,5,2.352112,48.849903000000005,17,3.792010756038112,0.7,0.06770270974729775
6245,46.0,RUE,5.0,17.757009345794394,4.0,7,2.327884,48.858408000000004,25,1.1517733011157456,0.9,0.06048940335470846
6246,4.0,RUE,3.0,8.0,4.0,20,2.386307,48.869032000000004,77,5.5331887874267816,0.1,0.07390637568712957
6247,4.0,RUE,2.0,9.868421052631579,4.0,20,2.386307,48.869032000000004,77,5.5331887874267816,0.1,0.07390637568712957
6248,4.0,RUE,2.0,10.27027027027027,4.0,20,2.386307,48.869032000000004,77,5.5331887874267816,0.1,0.07390637568712957
6249,4.0,RUE,3.0,9.875,4.0,20,2.386307,48.869032000000004,77,5.5331887874267816,0.1,0.07390637568712957
6250,71.0,QUAI,2.0,15.919512195121952,4.0,19,2.377397,48.88817,73,4.040873196106045,0.1,0.08497181166857191
6251,71.0,QUAI,2.0,22.50689655172414,4.0,19,2.377397,48.88817,73,4.040873196106045,0.1,0.08497181166857191
6252,71.0,QUAI,2.0,7.833333333333333,4.0,19,2.377397,48.88817,73,4.040873196106045,0.1,0.08497181166857191
6253,16.0,RUE,1.0,11.538461538461538,0.0,5,2.349217,48.844369,19,5.236932650033481,0.7,0.06770270974729775
6254,16.0,RUE,1.0,12.9,0.0,5,2.349217,48.844369,19,5.236932650033481,0.7,0.06770270974729775
6255,5.0,RUE,2.0,11.851851851851851,0.0,11,2.378698,48.860875,42,18.879152220985514,0.25,0.07782575415357437
6256,157.0,RUE,2.0,15.789473684210526,5.0,7,2.304443,48.861072,28,1.3154674826740096,0.6412838676470589,0.06855833009101397
6257,157.0,RUE,7.0,11.700084033613445,5.0,7,2.304443,48.861072,28,1.3154674826740096,0.6412838676470589,0.06855833009101397
6258,52.0,AV,4.0,11.095238095238095,5.0,14,2.328807,48.830395,55,2.8206982091007284,0.25,0.08281820899063057
6259,52.0,AV,2.0,9.631578947368421,5.0,14,2.328807,48.830395,55,2.8206982091007284,0.25,0.08281820899063057
6260,51.0,RUE,3.0,12.164565217391305,5.0,15,2.3100400000000003,48.837459,58,20.920564540347385,0.30000000000000004,0.07483899044245468
6261,11.0,RUE,1.0,10.909090909090908,5.0,16,2.274064,48.855849,62,2.7901486097570407,0.30000000000000004,0.062445283538920954
6262,13.0,AV,3.0,8.359649122807017,5.0,20,2.397724,48.86424,79,3.675872928287815,0.0,0.1329434363652412
6263,13.0,AV,3.0,13.4,5.0,20,2.397724,48.86424,79,3.675872928287815,0.0,0.1329434363652412
6264,13.0,AV,1.0,22.333333333333332,5.0,20,2.397724,48.86424,79,3.675872928287815,0.0,0.1329434363652412
6265,13.0,AV,2.0,10.309756097560975,5.0,20,2.397724,48.86424,79,3.675872928287815,0.0,0.1329434363652412
6266,12.0,RUE,3.0,11.203703703703704,6.0,6,2.318778,48.846709999999995,23,3.3858004728721562,0.7129218382352942,0.4811258297440347
6267,12.0,RUE,4.0,12.941176470588236,6.0,6,2.318778,48.846709999999995,23,3.3858004728721562,0.7129218382352942,0.4811258297440347
6268,5.0,PAS,4.0,9.770833333333334,6.0,11,2.3746270000000003,48.859558,42,8.258417757365462,0.30000000000000004,0.08947172596496919
6269,5.0,PAS,1.0,8.529411764705882,6.0,11,2.3746270000000003,48.859558,42,8.258417757365462,0.30000000000000004,0.08947172596496919
6270,9.0,PAS,1.0,10.210526315789474,6.0,11,2.374524,48.859737,42,10.717579881505934,0.30000000000000004,0.08947172596496919
6271,7.0,PAS,1.0,11.067499999999999,6.0,11,2.374574,48.859649,42,9.357747897094464,0.30000000000000004,0.08947172596496919
6272,32.0,RUE,2.0,8.464285714285714,1.0,5,2.352723,48.841195,18,3.9376556504265037,0.42994625000000003,0.08094163445823728
6273,32.0,RUE,2.0,11.333391304347826,1.0,17,2.2982240000000003,48.87963,65,1.4245140346560496,0.4749726323529412,0.1598438790479114
6274,32.0,RUE,3.0,11.822807017543859,1.0,17,2.2982240000000003,48.87963,65,1.4245140346560496,0.4749726323529412,0.1598438790479114
6275,4.0,RUE,2.0,9.534545454545453,1.0,2,2.350537,48.863607,8,1.9925427156982662,0.6522285882352942,0.26183586307243134
6276,63.0,RUE,2.0,11.958333333333334,2.0,6,2.3387849999999997,48.85354,21,0.8069280175969253,0.8,0.12023493932720697
6277,34.0,RUE,3.0,14.0,2.0,9,2.3325869999999997,48.882667,33,2.315797021443556,0.5544117647058824,0.14068891461539537
6278,18.0,RUE,2.0,18.153846153846153,3.0,7,2.320839,48.858388,26,6.402399326835851,0.7983268235294118,0.11042944602935387
6279,16.0,RUE,2.0,10.961538461538462,3.0,6,2.3240790000000002,48.845017,23,1.9105807316366277,0.7129218382352942,0.583827489656418
6280,115.0,RUE,2.0,8.5,3.0,19,2.37847,48.884454,73,5.716026916002742,0.1,0.12471122500541343
6281,115.0,RUE,2.0,9.166666666666666,3.0,19,2.37847,48.884454,73,5.716026916002742,0.1,0.12471122500541343
6282,39.0,AV,3.0,15.727272727272727,3.0,7,2.310965,48.851397,27,3.601980399922064,0.7177676323529413,0.06989517332874162
6283,21.0,RUE,2.0,14.166666666666666,3.0,5,2.3466270000000002,48.848952000000004,20,32.20334656597834,0.7,0.1070398538764328
6284,28.0,RUE,2.0,8.620408163265306,3.0,20,2.404547,48.868354,78,1.8649594330549304,0.0,0.10635474909219296
6285,74.0,RUE,2.0,13.962264150943396,1.0,6,2.3307580000000003,48.851399,23,2.316270124383082,0.7000000000000001,0.09655857114828398
6286,216.0,RUE,2.0,8.75,1.0,5,2.3424009999999997,48.845167,19,1.1379196357140695,0.5126415,0.03491554215966118
6287,19.0,RUE,2.0,7.66,1.0,13,2.369401,48.82783,50,5.188232269368629,0.1,0.339958386726176
6288,19.0,RUE,1.0,8.4,1.0,13,2.369401,48.82783,50,5.188232269368629,0.1,0.339958386726176
6289,84.0,AV,5.0,16.242275,1.0,17,2.302258,48.88446,66,1.6098083490387,0.4,0.07889183032117987
6290,101.0,RUE,2.0,8.837209302325581,1.0,18,2.345091,48.894002,70,6.722214707254619,0.20441176470588235,0.14707609928509155
6291,55.0,RUE,1.0,13.915151515151514,2.0,7,2.326375,48.85876,25,1.081963937748474,0.9,0.04090366441855864
6292,55.0,RUE,6.0,17.12178217821782,2.0,7,2.326375,48.85876,25,1.081963937748474,0.9,0.04090366441855864
6293,108.0,RUE,3.0,11.176470588235293,2.0,10,2.35112,48.877656,37,11.508916714964101,0.4,0.8135547159917917
6294,23.0,RUE,3.0,9.75,2.0,16,2.2628169999999996,48.846158,61,1.5717855841376147,0.1,0.04393730211472223
6295,79.0,AV,1.0,32.128846153846155,2.0,17,2.296089,48.882791,65,3.4551045280633836,0.4,0.06955983622966407
6296,79.0,AV,1.0,24.569117647058825,2.0,17,2.296089,48.882791,65,3.4551045280633836,0.4,0.06955983622966407
6297,79.0,AV,2.0,10.044756097560976,2.0,17,2.296089,48.882791,65,3.4551045280633836,0.4,0.06955983622966407
6298,79.0,AV,1.0,13.714285714285714,2.0,17,2.296089,48.882791,65,3.4551045280633836,0.4,0.06955983622966407
6299,40.0,RUE,2.0,9.888709677419355,2.0,20,2.386095,48.868183,77,2.8807457154789495,0.05,0.07390637568712957
6300,32.0,RUE,3.0,10.833333333333334,5.0,5,2.351482,48.844045,17,7.66826080312358,0.6000000000000001,0.07876526743297901
6301,16.0,RUE,3.0,10.512195121951219,2.0,7,2.306899,48.856953999999995,28,6.266563254227318,0.691283867647059,0.06989517332874162
6302,16.0,RUE,2.0,11.071428571428571,2.0,7,2.306899,48.856953999999995,28,6.266563254227318,0.691283867647059,0.06989517332874162
6303,13.0,RUE,1.0,17.77777777777778,1.0,6,2.325466,48.8497,23,6.2929614874404045,0.7629218382352941,0.4867623189005443
6304,46.0,RUE,2.0,13.333333333333334,1.0,7,2.318444,48.85177,26,4.708978020712441,0.7677676323529412,0.0788013087016395
6305,46.0,RUE,2.0,12.2,1.0,7,2.318444,48.85177,26,4.708978020712441,0.7677676323529412,0.0788013087016395
6306,48.0,RUE,2.0,12.586206896551724,1.0,11,2.368436,48.858973,42,2.1285930736903267,0.30000000000000004,0.21169670177418384
6307,374.0,RUE,3.0,9.03225806451613,1.0,15,2.28916,48.833519,57,2.762536898966532,0.1,0.11388029973539625
6308,374.0,RUE,2.0,8.28888888888889,1.0,15,2.28916,48.833519,57,2.762536898966532,0.1,0.11388029973539625
6309,374.0,RUE,4.0,8.226136363636364,1.0,15,2.28916,48.833519,57,2.762536898966532,0.1,0.11388029973539625
6310,374.0,RUE,3.0,9.453932584269662,1.0,15,2.28916,48.833519,57,2.762536898966532,0.1,0.11388029973539625
6311,374.0,RUE,4.0,10.294117647058824,1.0,15,2.28916,48.833519,57,2.762536898966532,0.1,0.11388029973539625
6312,25.0,RUE,4.0,9.375,1.0,15,2.287839,48.834210999999996,57,4.250325990843434,0.1,0.11388029973539625
6313,29.0,RUE,2.0,16.931818181818183,3.0,6,2.325284,48.847895,23,2.1278712702880966,0.7629218382352941,0.4799868224111461
6314,20.0,RUE,4.0,7.833333333333333,3.0,9,2.3448279999999997,48.877623,36,6.095813498126741,0.45,0.11838626001718297
6315,5.0,RUE,3.0,20.2,3.0,10,2.36036,48.870613,39,1.9290058665220609,0.4,0.3607658253374264
6316,5.0,RUE,2.0,8.823529411764707,3.0,10,2.36036,48.870613,39,1.9290058665220609,0.4,0.3607658253374264
6317,5.0,RUE,1.0,13.81578947368421,3.0,10,2.36036,48.870613,39,1.9290058665220609,0.4,0.3607658253374264
6318,22.0,RUE,3.0,13.962264150943396,3.0,5,2.3545979999999997,48.848461,17,2.98322376347575,0.65,0.06770270974729775
6319,94.0,RUE,1.0,12.586206896551724,3.0,11,2.374277,48.871037,41,10.80712563888629,0.30000000000000004,0.20991895915819547
6320,197.0,AV,4.0,9.123287671232877,3.0,16,2.260846,48.838815999999994,61,1.8907682479940089,0.0,0.08094728154937723
6321,340.0,RUE,2.0,10.0,3.0,20,2.38888,48.873865,77,2.6477497106905723,0.05,0.059234114437363386
6322,340.0,RUE,3.0,10.654285714285713,3.0,20,2.38888,48.873865,77,2.6477497106905723,0.05,0.059234114437363386
6323,340.0,RUE,4.0,8.6883,3.0,20,2.38888,48.873865,77,2.6477497106905723,0.05,0.059234114437363386
