,Numero,TypeVoie,NbPieces,No_plan,prixm2,lon,lat,score_commerce,score_commerce_lux,periode_construction,Arrondissement,Quartier,score_jardin,score_monument,score_metro
3408,42.0,RUE,1.0,43,11.666666,2.3491,48.872332,0.11320754716981132,0.06666666666666667,6.0,10,38,3.820882043236074,0.5,0.14899818686920693
3409,27.0,RUE,3.0,91,9.968253,2.333387,48.88244,0.16981132075471697,0.2,2.0,9,33,1.7466192360426112,0.5544117647058824,0.14068891461539534
3410,32.0,RUE,4.0,61,11.709375,2.356325,48.870101,0.3490566037735849,0.26666666666666666,0.0,10,39,2.069121197770623,0.4,0.3883250731589652
3411,32.0,RUE,1.0,61,6.777777,2.356325,48.870101,0.3490566037735849,0.26666666666666666,0.0,10,39,2.069121197770623,0.4,0.3883250731589652
3412,10.0,RUE,2.0,61,8.611111,2.354329,48.874639,0.49056603773584906,0.5666666666666667,2.0,10,38,14.34379717005582,0.35000000000000003,0.8
3413,10.0,RUE,2.0,61,10.54054,2.354329,48.874639,0.49056603773584906,0.5666666666666667,2.0,10,38,14.34379717005582,0.35000000000000003,0.8
3414,10.0,RUE,1.0,61,10.0,2.354329,48.874639,0.49056603773584906,0.5666666666666667,2.0,10,38,14.34379717005582,0.35000000000000003,0.8
3415,10.0,RUE,2.0,61,10.717948,2.354329,48.874639,0.49056603773584906,0.5666666666666667,2.0,10,38,14.34379717005582,0.35000000000000003,0.8
3416,191.0,RUE,4.0,13,8.258426,2.358214,48.881765,0.0660377358490566,0.0,1.0,10,37,2.7764681199390315,0.2,0.8
3417,191.0,RUE,3.0,13,9.303389,2.358214,48.881765,0.0660377358490566,0.0,1.0,10,37,2.7764681199390315,0.2,0.8
3418,26.0,RUE,1.0,46,11.589923,2.329745,48.878909,0.12264150943396226,0.03333333333333333,3.0,9,33,2.7759750546492974,0.5,0.7340267392894059
3419,26.0,RUE,7.0,46,9.501893,2.329745,48.878909,0.12264150943396226,0.03333333333333333,3.0,9,33,2.7759750546492974,0.5,0.7340267392894059
3420,26.0,RUE,4.0,46,9.966666,2.329745,48.878909,0.12264150943396226,0.03333333333333333,3.0,9,33,2.7759750546492974,0.5,0.7340267392894059
3421,26.0,RUE,3.0,46,8.625,2.329745,48.878909,0.12264150943396226,0.03333333333333333,3.0,9,33,2.7759750546492974,0.5,0.7340267392894059
3422,48.0,QUAI,1.0,26,10.0,2.366993,48.869786,0.1792452830188679,0.1,3.0,10,39,39.73289407717327,0.30000000000000004,0.2596179132770269
3423,48.0,QUAI,2.0,26,16.43617,2.366993,48.869786,0.1792452830188679,0.1,3.0,10,39,39.73289407717327,0.30000000000000004,0.2596179132770269
3424,48.0,QUAI,1.0,26,8.166666,2.366993,48.869786,0.1792452830188679,0.1,3.0,10,39,39.73289407717327,0.30000000000000004,0.2596179132770269
3425,48.0,QUAI,3.0,26,11.038961,2.366993,48.869786,0.1792452830188679,0.1,3.0,10,39,39.73289407717327,0.30000000000000004,0.2596179132770269
3426,48.0,QUAI,1.0,26,10.3125,2.366993,48.869786,0.1792452830188679,0.1,3.0,10,39,39.73289407717327,0.30000000000000004,0.2596179132770269
3427,48.0,QUAI,1.0,26,10.691666,2.366993,48.869786,0.1792452830188679,0.1,3.0,10,39,39.73289407717327,0.30000000000000004,0.2596179132770269
3428,48.0,QUAI,4.0,26,10.226086,2.366993,48.869786,0.1792452830188679,0.1,3.0,10,39,39.73289407717327,0.30000000000000004,0.2596179132770269
3429,48.0,QUAI,2.0,26,11.090106,2.366993,48.869786,0.1792452830188679,0.1,3.0,10,39,39.73289407717327,0.30000000000000004,0.2596179132770269
3430,7.0,RUE,2.0,30,8.384615,2.359207,48.872085,0.19811320754716982,0.23333333333333334,3.0,10,39,2.6832371662969496,0.35000000000000003,0.3607658253374264
3431,7.0,RUE,1.0,30,11.68,2.359207,48.872085,0.19811320754716982,0.23333333333333334,3.0,10,39,2.6832371662969496,0.35000000000000003,0.3607658253374264
3432,41.0,RUE,2.0,98,11.757575,2.341736,48.874387,0.32075471698113206,0.2,10.0,9,35,5.544302565633248,0.5,0.12397395893195988
3433,41.0,RUE,3.0,98,7.056451,2.341736,48.874387,0.32075471698113206,0.2,10.0,9,35,5.544302565633248,0.5,0.12397395893195988
3434,4.0,RUE,3.0,1,9.090909,2.33931,48.876432,0.16037735849056603,0.2,3.0,9,35,2.123065486245819,0.45,0.1254662731587931
3435,4.0,RUE,1.0,1,9.807692,2.33931,48.876432,0.16037735849056603,0.2,3.0,9,35,2.123065486245819,0.45,0.1254662731587931
3436,53.0,RUE,3.0,57,11.059259,2.345641,48.879365,0.2358490566037736,0.16666666666666666,3.0,9,36,3.163077757082549,0.6044117647058824,0.12474433713884965
3437,53.0,RUE,5.0,57,14.833333,2.345641,48.879365,0.2358490566037736,0.16666666666666666,3.0,9,36,3.163077757082549,0.6044117647058824,0.12474433713884965
3438,2.0,RUE,4.0,61,8.017894,2.359539,48.882968,0.27358490566037735,0.0,1.0,10,37,3.854401633657188,0.2,0.8255540259829547
3439,2.0,RUE,4.0,61,9.68421,2.359539,48.882968,0.27358490566037735,0.0,1.0,10,37,3.854401633657188,0.2,0.8255540259829547
3440,9.0,RUE,2.0,71,10.333333,2.347804,48.871541,0.11320754716981132,0.06666666666666667,2.0,9,35,2.4324431868925256,0.5,0.14899818686920693
3441,15.0,RUE,1.0,75,5.230769,2.371499,48.874247,0.03773584905660377,0.03333333333333333,4.0,10,40,4.0344202208322235,0.30000000000000004,0.1679351673265564
3442,8.0,CITE,1.0,173,10.492,2.34448,48.879568,0.2358490566037736,0.16666666666666666,3.0,9,36,3.431951578504412,0.6044117647058824,0.12474433713884965
3443,65.0,QUAI,3.0,61,10.211764,2.364887,48.871279,0.04716981132075472,0.06666666666666667,3.0,10,39,3.1516732789100943,0.25,0.2596179132770269
3444,5.0,RUE,3.0,11,10.5625,2.361123,48.882625,0.20754716981132076,0.03333333333333333,3.0,10,37,3.0368948141458185,0.15000000000000002,0.8
3445,5.0,RUE,2.0,11,10.125,2.361123,48.882625,0.20754716981132076,0.03333333333333333,3.0,10,37,3.0368948141458185,0.15000000000000002,0.8
3446,93.0,RUE,1.0,37,10.454545,2.357879,48.873196,0.37735849056603776,0.3333333333333333,2.0,10,39,5.394493069918772,0.35000000000000003,0.3662423461677037
3447,1.0,RUE,1.0,70,11.666666,2.356887,48.869527,0.3490566037735849,0.26666666666666666,3.0,10,39,2.110650550279184,0.45,0.2968674599943287
3448,1.0,RUE,1.0,70,11.666666,2.356887,48.869527,0.3490566037735849,0.26666666666666666,3.0,10,39,2.110650550279184,0.45,0.2968674599943287
3449,1.0,RUE,1.0,70,11.666666,2.356887,48.869527,0.3490566037735849,0.26666666666666666,3.0,10,39,2.110650550279184,0.45,0.2968674599943287
3450,1.0,RUE,1.0,70,11.666666,2.356887,48.869527,0.3490566037735849,0.26666666666666666,3.0,10,39,2.110650550279184,0.45,0.2968674599943287
3451,1.0,RUE,1.0,70,13.833333,2.356887,48.869527,0.3490566037735849,0.26666666666666666,3.0,10,39,2.110650550279184,0.45,0.2968674599943287
3452,1.0,RUE,1.0,70,10.714285,2.356887,48.869527,0.3490566037735849,0.26666666666666666,3.0,10,39,2.110650550279184,0.45,0.2968674599943287
3453,1.0,RUE,1.0,70,11.0,2.356887,48.869527,0.3490566037735849,0.26666666666666666,3.0,10,39,2.110650550279184,0.45,0.2968674599943287
3454,3.0,RUE,2.0,64,11.794871,2.352711,48.873627,0.11320754716981132,0.06666666666666667,5.0,10,38,2.8731133670552373,0.4,0.35107552644166345
3455,3.0,RUE,2.0,64,12.179487,2.352711,48.873627,0.11320754716981132,0.06666666666666667,5.0,10,38,2.8731133670552373,0.4,0.35107552644166345
3456,3.0,RUE,1.0,64,12.857142,2.352711,48.873627,0.11320754716981132,0.06666666666666667,5.0,10,38,2.8731133670552373,0.4,0.35107552644166345
3457,3.0,RUE,2.0,64,10.853658,2.352711,48.873627,0.11320754716981132,0.06666666666666667,5.0,10,38,2.8731133670552373,0.4,0.35107552644166345
3458,3.0,RUE,2.0,64,11.341463,2.352711,48.873627,0.11320754716981132,0.06666666666666667,5.0,10,38,2.8731133670552373,0.4,0.35107552644166345
3459,3.0,RUE,2.0,64,12.075,2.352711,48.873627,0.11320754716981132,0.06666666666666667,5.0,10,38,2.8731133670552373,0.4,0.35107552644166345
3460,3.0,RUE,2.0,64,14.651162,2.352711,48.873627,0.11320754716981132,0.06666666666666667,5.0,10,38,2.8731133670552373,0.4,0.35107552644166345
3461,134.0,RUE,3.0,31,7.785714,2.359019,48.874626,0.11320754716981132,0.1,2.0,10,39,15.310448452472727,0.35000000000000003,0.8877688816104159
3462,22.0,RUE,1.0,16,9.428571,2.340015,48.877771,0.5188679245283019,0.7,2.0,9,36,2.1071934280962354,0.45,0.09271499823215544
3463,22.0,RUE,1.0,16,10.0,2.340015,48.877771,0.5188679245283019,0.7,2.0,9,36,2.1071934280962354,0.45,0.09271499823215544
3464,22.0,RUE,2.0,16,8.333333,2.340015,48.877771,0.5188679245283019,0.7,2.0,9,36,2.1071934280962354,0.45,0.09271499823215544
3465,12.0,RUE,4.0,28,9.259259,2.360565,48.871691,0.19811320754716982,0.23333333333333334,3.0,10,39,2.627782917374551,0.35000000000000003,0.3607658253374264
3466,33.0,RUE,2.0,74,7.766666,2.371473,48.871709,0.16981132075471697,0.03333333333333333,1.0,10,40,2.1757557548466337,0.30000000000000004,0.17650822600112387
3467,260.0,RUE,1.0,16,9.3375,2.367586,48.882897,0.20754716981132076,0.13333333333333333,2.0,10,40,2.4772980778077915,0.15000000000000002,0.13474510872547146
3468,11.0,CITE,1.0,108,7.842105,2.346653,48.875034,0.32075471698113206,0.2,5.0,9,35,4.328913790926456,0.45,0.10648793284278987
3469,11.0,CITE,2.0,109,7.5,2.346653,48.875034,0.32075471698113206,0.2,2.0,9,35,4.328913790926456,0.45,0.10648793284278987
3470,37.0,QUAI,3.0,42,15.677419,2.366481,48.869225,0.1792452830188679,0.1,3.0,10,39,39.474385815646684,0.35000000000000003,0.2596179132770269
3471,252.0,RUE,3.0,7,8.461538,2.36712,48.882526,0.20754716981132076,0.13333333333333333,2.0,10,40,2.4112237224481032,0.15000000000000002,0.11668253574884398
3472,252.0,RUE,3.0,7,8.777777,2.36712,48.882526,0.20754716981132076,0.13333333333333333,2.0,10,40,2.4112237224481032,0.15000000000000002,0.11668253574884398
3473,252.0,RUE,1.0,7,8.333333,2.36712,48.882526,0.20754716981132076,0.13333333333333333,2.0,10,40,2.4112237224481032,0.15000000000000002,0.11668253574884398
3474,5.0,RUE,3.0,119,10.223465,2.352952,48.871624,0.37735849056603776,0.3333333333333333,2.0,10,38,2.7038784097650903,0.45,0.35107552644166345
3475,57.0,BD,4.0,45,8.09969,2.356109,48.873038,0.37735849056603776,0.3333333333333333,2.0,10,38,2.7648930165984495,0.35000000000000003,0.3662423461677037
3476,57.0,BD,1.0,46,7.993333,2.356109,48.873038,0.37735849056603776,0.3333333333333333,9.0,10,38,2.7648930165984495,0.35000000000000003,0.3662423461677037
3477,57.0,BD,1.0,46,6.666666,2.356109,48.873038,0.37735849056603776,0.3333333333333333,9.0,10,38,2.7648930165984495,0.35000000000000003,0.3662423461677037
3478,129.0,RUE,3.0,54,8.428571,2.356076,48.877139,0.22641509433962265,0.06666666666666667,5.0,10,37,5.491770112406686,0.35000000000000003,0.8877688816104159
3479,129.0,RUE,2.0,54,7.942857,2.356076,48.877139,0.22641509433962265,0.06666666666666667,5.0,10,37,5.491770112406686,0.35000000000000003,0.8877688816104159
3480,129.0,RUE,2.0,54,9.857142,2.356076,48.877139,0.22641509433962265,0.06666666666666667,5.0,10,37,5.491770112406686,0.35000000000000003,0.8877688816104159
3481,129.0,RUE,3.0,54,9.225352,2.356076,48.877139,0.22641509433962265,0.06666666666666667,5.0,10,37,5.491770112406686,0.35000000000000003,0.8877688816104159
3482,19.0,RUE,3.0,42,13.027205,2.3341,48.881543,0.16981132075471697,0.2,3.0,9,33,1.6275319394773726,0.5544117647058824,0.1254630350760619
3483,19.0,RUE,2.0,95,10.365853,2.352137,48.873493,0.11320754716981132,0.06666666666666667,1.0,10,38,2.3678221610125942,0.4,0.35107552644166345
3484,32.0,RUE,5.0,20,9.328358,2.35028,48.8716,0.11320754716981132,0.06666666666666667,4.0,10,38,23.363413563267613,0.5,0.16692115859069412
3485,53.0,RUE,2.0,49,15.862068,2.362206,48.871697,0.19811320754716982,0.23333333333333334,3.0,10,39,3.1326270772614735,0.30000000000000004,0.3607658253374264
3486,53.0,RUE,1.0,49,15.862068,2.362206,48.871697,0.19811320754716982,0.23333333333333334,3.0,10,39,3.1326270772614735,0.30000000000000004,0.3607658253374264
3487,53.0,RUE,2.0,49,9.555555,2.362206,48.871697,0.19811320754716982,0.23333333333333334,3.0,10,39,3.1326270772614735,0.30000000000000004,0.3607658253374264
3488,53.0,RUE,2.0,49,17.372777,2.362206,48.871697,0.19811320754716982,0.23333333333333334,3.0,10,39,3.1326270772614735,0.30000000000000004,0.3607658253374264
3489,53.0,RUE,2.0,49,9.326923,2.362206,48.871697,0.19811320754716982,0.23333333333333334,3.0,10,39,3.1326270772614735,0.30000000000000004,0.3607658253374264
3490,53.0,RUE,2.0,49,9.722222,2.362206,48.871697,0.19811320754716982,0.23333333333333334,3.0,10,39,3.1326270772614735,0.30000000000000004,0.3607658253374264
3491,92.0,RUE,1.0,52,10.452631,2.346967,48.882971,0.16037735849056603,0.23333333333333334,2.0,9,36,2.8915221865705716,0.4044117647058824,0.12474433713884965
3492,92.0,RUE,1.0,52,22.777777,2.346967,48.882971,0.16037735849056603,0.23333333333333334,2.0,9,36,2.8915221865705716,0.4044117647058824,0.12474433713884965
3493,92.0,RUE,2.0,52,12.5,2.346967,48.882971,0.16037735849056603,0.23333333333333334,2.0,9,36,2.8915221865705716,0.4044117647058824,0.12474433713884965
3494,92.0,RUE,2.0,52,9.777777,2.346967,48.882971,0.16037735849056603,0.23333333333333334,2.0,9,36,2.8915221865705716,0.4044117647058824,0.12474433713884965
3495,92.0,RUE,3.0,52,11.170212,2.346967,48.882971,0.16037735849056603,0.23333333333333334,2.0,9,36,2.8915221865705716,0.4044117647058824,0.12474433713884965
3496,92.0,RUE,3.0,52,13.294117,2.346967,48.882971,0.16037735849056603,0.23333333333333334,2.0,9,36,2.8915221865705716,0.4044117647058824,0.12474433713884965
3497,16.0,RUE,1.0,98,8.75,2.365427,48.883342,0.42452830188679247,0.0,3.0,10,37,3.5780245009548075,0.15000000000000002,0.13474510872547146
3498,16.0,RUE,2.0,98,10.747142,2.365427,48.883342,0.42452830188679247,0.0,3.0,10,37,3.5780245009548075,0.15000000000000002,0.13474510872547146
3499,16.0,RUE,4.0,98,11.615384,2.365427,48.883342,0.42452830188679247,0.0,3.0,10,37,3.5780245009548075,0.15000000000000002,0.13474510872547146
3500,10.0,RUE,3.0,44,8.584893,2.341796,48.873175,0.22641509433962265,0.3333333333333333,1.0,9,35,9.088854711759609,0.5,0.114386774199692
3501,44.0,QUAI,3.0,31,10.988505,2.367186,48.869538,0.1792452830188679,0.1,3.0,10,39,39.74719493330836,0.30000000000000004,0.2596179132770269
3502,44.0,QUAI,1.0,30,11.644736,2.367186,48.869538,0.1792452830188679,0.1,4.0,10,39,39.74719493330836,0.30000000000000004,0.2596179132770269
3503,105.0,RUE,3.0,53,8.68421,2.355716,48.875059,0.49056603773584906,0.5666666666666667,8.0,10,38,19.965404697787424,0.35000000000000003,0.8877688816104159
3504,105.0,RUE,1.0,53,29.7,2.355716,48.875059,0.49056603773584906,0.5666666666666667,8.0,10,38,19.965404697787424,0.35000000000000003,0.8877688816104159
3505,105.0,RUE,1.0,53,12.375,2.355716,48.875059,0.49056603773584906,0.5666666666666667,8.0,10,38,19.965404697787424,0.35000000000000003,0.8877688816104159
3506,3.0,RUE,2.0,154,17.948717,2.332124,48.880604,0.16981132075471697,0.2,1.0,9,33,1.8005301768225632,0.4,0.7340267392894059
3507,3.0,RUE,2.0,154,7.777777,2.332124,48.880604,0.16981132075471697,0.2,1.0,9,33,1.8005301768225632,0.4,0.7340267392894059
3508,226.0,RUE,4.0,76,10.44,2.3594,48.883715,0.27358490566037735,0.0,1.0,10,37,6.860103811219367,0.15000000000000002,0.8255540259829547
3509,89.0,RUE,5.0,35,9.823072,2.357746,48.873021,0.37735849056603776,0.3333333333333333,3.0,10,39,4.636108948640096,0.35000000000000003,0.3662423461677037
3510,89.0,RUE,2.0,35,10.769491,2.357746,48.873021,0.37735849056603776,0.3333333333333333,3.0,10,39,4.636108948640096,0.35000000000000003,0.3662423461677037
3511,89.0,RUE,2.0,35,6.209302,2.357746,48.873021,0.37735849056603776,0.3333333333333333,3.0,10,39,4.636108948640096,0.35000000000000003,0.3662423461677037
3512,6.0,RUE,4.0,25,9.187168,2.354311,48.877418,0.22641509433962265,0.06666666666666667,9.0,10,37,4.386749552493286,0.35000000000000003,0.8
3513,63.0,RUE,6.0,72,10.59322,2.34857,48.881381,0.19811320754716982,0.23333333333333334,1.0,9,36,1.8869327590360905,0.4544117647058824,0.8
3514,63.0,RUE,2.0,72,11.190476,2.34857,48.881381,0.19811320754716982,0.23333333333333334,1.0,9,36,1.8869327590360905,0.4544117647058824,0.8
3515,15.0,RUE,2.0,94,6.875,2.372031,48.871325,0.16981132075471697,0.03333333333333333,3.0,10,40,2.3831409710173075,0.30000000000000004,0.17650822600112387
3516,30.0,RUE,3.0,124,10.757575,2.345508,48.874844,0.32075471698113206,0.2,3.0,9,35,3.713446418607498,0.45,0.11838626001718296
3517,56.0,RUE,3.0,6,13.972343,2.333228,48.87641,0.18867924528301888,0.23333333333333334,3.0,9,34,6.449657061366295,0.55,0.7413652671905139
3518,56.0,RUE,3.0,6,12.96875,2.333228,48.87641,0.18867924528301888,0.23333333333333334,3.0,9,34,6.449657061366295,0.55,0.7413652671905139
3519,46.0,RUE,1.0,129,11.104062,2.340106,48.879381,0.5188679245283019,0.7,2.0,9,36,1.9129147259731905,0.5544117647058824,0.08827525048505737
3520,46.0,RUE,1.0,129,12.230769,2.340106,48.879381,0.5188679245283019,0.7,2.0,9,36,1.9129147259731905,0.5544117647058824,0.08827525048505737
3521,40.0,RUE,4.0,17,12.0,2.336267,48.874261,0.16037735849056603,0.2,2.0,9,34,1.5434943432739117,0.5,0.16427180075373027
3522,40.0,RUE,6.0,17,11.334057,2.336267,48.874261,0.16037735849056603,0.2,2.0,9,34,1.5434943432739117,0.5,0.16427180075373027
3523,30.0,RUE,3.0,10,11.348134,2.362547,48.873208,0.19811320754716982,0.23333333333333334,3.0,10,39,7.741226566767282,0.25,0.35107552644166345
3524,20.0,AV,3.0,22,11.25,2.370307,48.873324,0.16981132075471697,0.03333333333333333,1.0,10,40,4.017739293915884,0.30000000000000004,0.1679351673265564
3525,20.0,AV,2.0,22,5.977272,2.370307,48.873324,0.16981132075471697,0.03333333333333333,1.0,10,40,4.017739293915884,0.30000000000000004,0.1679351673265564
3526,191.0,RUE,1.0,68,8.852941,2.349525,48.883071,0.10377358490566038,0.0,4.0,9,36,1.6602401348760438,0.3544117647058824,0.8311860842847124
3527,191.0,RUE,1.0,68,9.111111,2.349525,48.883071,0.10377358490566038,0.0,4.0,9,36,1.6602401348760438,0.3544117647058824,0.8311860842847124
3528,191.0,RUE,3.0,68,9.818181,2.349525,48.883071,0.10377358490566038,0.0,4.0,9,36,1.6602401348760438,0.3544117647058824,0.8311860842847124
3529,36.0,BD,3.0,21,7.74,2.356215,48.872401,0.37735849056603776,0.3333333333333333,3.0,10,39,2.3926349177762987,0.35000000000000003,0.3662423461677037
3530,34.0,RUE,1.0,10,28.966666,2.336977,48.881104,0.16037735849056603,0.13333333333333333,8.0,9,33,2.7090557724261766,0.5544117647058824,0.11017335201044852
3531,34.0,RUE,2.0,10,21.725,2.336977,48.881104,0.16037735849056603,0.13333333333333333,8.0,9,33,2.7090557724261766,0.5544117647058824,0.11017335201044852
3532,34.0,RUE,2.0,10,12.894736,2.336977,48.881104,0.16037735849056603,0.13333333333333333,8.0,9,33,2.7090557724261766,0.5544117647058824,0.11017335201044852
3533,39.0,BD,2.0,2,8.465517,2.358397,48.884164,0.1509433962264151,0.0,4.0,10,37,16.286386462171677,0.15000000000000002,0.8255540259829547
3534,71.0,RUE,1.0,57,9.821428,2.347579,48.88166,0.19811320754716982,0.23333333333333334,4.0,9,36,2.568404999395121,0.5044117647058823,0.12474433713884965
3535,71.0,RUE,2.0,57,8.888888,2.347579,48.88166,0.19811320754716982,0.23333333333333334,4.0,9,36,2.568404999395121,0.5044117647058823,0.12474433713884965
3536,71.0,RUE,1.0,57,10.916666,2.347579,48.88166,0.19811320754716982,0.23333333333333334,4.0,9,36,2.568404999395121,0.5044117647058823,0.12474433713884965
3537,71.0,RUE,1.0,57,11.136363,2.347579,48.88166,0.19811320754716982,0.23333333333333334,4.0,9,36,2.568404999395121,0.5044117647058823,0.12474433713884965
3538,19.0,RUE,2.0,91,9.767441,2.350921,48.880264,0.19811320754716982,0.23333333333333334,3.0,10,37,3.939766203912148,0.4544117647058824,0.8
3539,63.0,RUE,1.0,82,10.555555,2.365291,48.87339,0.04716981132075472,0.06666666666666667,2.0,10,39,5.280807148633592,0.30000000000000004,0.35107552644166345
3540,105.0,BD,4.0,35,9.5,2.353441,48.878925,0.22641509433962265,0.06666666666666667,1.0,10,37,5.417815797178887,0.35000000000000003,0.8
3541,66.0,RUE,2.0,15,7.2,2.339978,48.87632,0.16037735849056603,0.2,4.0,9,35,2.0676582027624084,0.45,0.1254662731587931
3542,66.0,RUE,1.0,15,11.5,2.339978,48.87632,0.16037735849056603,0.2,4.0,9,35,2.0676582027624084,0.45,0.1254662731587931
3543,31.0,RUE,2.0,41,11.586206,2.367938,48.869018,0.1792452830188679,0.1,8.0,10,39,13.681570167132955,0.35000000000000003,0.2596179132770269
3544,2.0,CITE,1.0,28,9.583333,2.353894,48.876459,0.49056603773584906,0.5666666666666667,3.0,10,38,15.913397290118064,0.35000000000000003,0.8
3545,2.0,CITE,2.0,28,10.475,2.353894,48.876459,0.49056603773584906,0.5666666666666667,3.0,10,38,15.913397290118064,0.35000000000000003,0.8
3546,2.0,CITE,2.0,28,10.555555,2.353894,48.876459,0.49056603773584906,0.5666666666666667,3.0,10,38,15.913397290118064,0.35000000000000003,0.8
3547,50.0,RUE,2.0,79,11.711538,2.356763,48.870794,0.3490566037735849,0.26666666666666666,2.0,10,39,1.684329356697995,0.4,0.3662423461677037
3548,50.0,RUE,4.0,79,7.808219,2.356763,48.870794,0.3490566037735849,0.26666666666666666,2.0,10,39,1.684329356697995,0.4,0.3662423461677037
3549,50.0,RUE,2.0,79,6.051724,2.356763,48.870794,0.3490566037735849,0.26666666666666666,2.0,10,39,1.684329356697995,0.4,0.3662423461677037
3550,8.0,RUE,1.0,147,10.647058,2.339403,48.877082,0.16037735849056603,0.2,1.0,9,36,2.4196709019141545,0.45,0.1254662731587931
3551,8.0,RUE,1.0,147,7.24,2.339403,48.877082,0.16037735849056603,0.2,1.0,9,36,2.4196709019141545,0.45,0.1254662731587931
3552,24.0,RUE,6.0,10,5.944444,2.339724,48.878218,0.5188679245283019,0.7,3.0,9,36,2.41280842062754,0.6044117647058824,0.09271499823215544
3553,24.0,RUE,3.0,10,11.986666,2.339724,48.878218,0.5188679245283019,0.7,3.0,9,36,2.41280842062754,0.6044117647058824,0.09271499823215544
3554,24.0,RUE,4.0,10,14.408088,2.339724,48.878218,0.5188679245283019,0.7,3.0,9,36,2.41280842062754,0.6044117647058824,0.09271499823215544
3555,24.0,RUE,3.0,10,12.222222,2.339724,48.878218,0.5188679245283019,0.7,3.0,9,36,2.41280842062754,0.6044117647058824,0.09271499823215544
3556,24.0,RUE,3.0,10,12.592592,2.339724,48.878218,0.5188679245283019,0.7,3.0,9,36,2.41280842062754,0.6044117647058824,0.09271499823215544
3557,10.0,RUE,3.0,52,11.724137,2.342498,48.877765,0.2358490566037736,0.16666666666666666,5.0,9,36,2.3368969679188596,0.6044117647058824,0.10648793284278987
3558,10.0,RUE,5.0,52,11.015652,2.342498,48.877765,0.2358490566037736,0.16666666666666666,5.0,9,36,2.3368969679188596,0.6044117647058824,0.10648793284278987
3559,10.0,RUE,3.0,52,12.718269,2.342498,48.877765,0.2358490566037736,0.16666666666666666,5.0,9,36,2.3368969679188596,0.6044117647058824,0.10648793284278987
3560,10.0,RUE,5.0,52,13.333333,2.342498,48.877765,0.2358490566037736,0.16666666666666666,5.0,9,36,2.3368969679188596,0.6044117647058824,0.10648793284278987
3561,9.0,RUE,1.0,88,9.242424,2.348366,48.882348,0.19811320754716982,0.23333333333333334,5.0,9,36,1.9757634086461011,0.4044117647058824,0.15593042142356206
3562,46.0,RUE,1.0,15,9.851562,2.353784,48.871601,0.37735849056603776,0.3333333333333333,3.0,10,38,1.982737948219832,0.45,0.3662423461677037
3563,46.0,RUE,1.0,15,8.214285,2.353784,48.871601,0.37735849056603776,0.3333333333333333,3.0,10,38,1.982737948219832,0.45,0.3662423461677037
3564,51.0,RUE,2.0,12,23.076923,2.356684,48.871181,0.3490566037735849,0.26666666666666666,2.0,10,39,1.846755490658096,0.4,0.3662423461677037
3565,51.0,RUE,3.0,12,9.941176,2.356684,48.871181,0.3490566037735849,0.26666666666666666,2.0,10,39,1.846755490658096,0.4,0.3662423461677037
3566,51.0,RUE,5.0,12,9.294871,2.356684,48.871181,0.3490566037735849,0.26666666666666666,2.0,10,39,1.846755490658096,0.4,0.3662423461677037
3567,51.0,RUE,2.0,12,10.380952,2.356684,48.871181,0.3490566037735849,0.26666666666666666,2.0,10,39,1.846755490658096,0.4,0.3662423461677037
3568,51.0,RUE,2.0,12,11.304347,2.356684,48.871181,0.3490566037735849,0.26666666666666666,2.0,10,39,1.846755490658096,0.4,0.3662423461677037
3569,51.0,RUE,3.0,12,10.0,2.356684,48.871181,0.3490566037735849,0.26666666666666666,2.0,10,39,1.846755490658096,0.4,0.3662423461677037
3570,51.0,RUE,2.0,12,10.6,2.356684,48.871181,0.3490566037735849,0.26666666666666666,2.0,10,39,1.846755490658096,0.4,0.3662423461677037
3571,76.0,RUE,4.0,46,9.304301,2.348609,48.876377,0.20754716981132076,0.26666666666666666,0.0,10,38,4.370983572999288,0.45,0.3646302424334552
3572,8.0,RUE,4.0,147,13.785245,2.332589,48.8804,0.16981132075471697,0.2,4.0,9,33,2.0009725376406733,0.45,0.7340267392894059
3573,28.0,BD,1.0,45,22.857142,2.350059,48.870553,0.16981132075471697,0.1,2.0,10,38,17.709919211211904,0.5,0.16692115859069412
3574,28.0,BD,1.0,45,4.629629,2.350059,48.870553,0.16981132075471697,0.1,2.0,10,38,17.709919211211904,0.5,0.16692115859069412
3575,24.0,RUE,3.0,17,7.543345,2.374398,48.872748,0.16981132075471697,0.03333333333333333,3.0,10,40,3.999664089722569,0.25,0.20991895915819547
3576,24.0,RUE,2.0,17,10.9375,2.374398,48.872748,0.16981132075471697,0.03333333333333333,3.0,10,40,3.999664089722569,0.25,0.20991895915819547
3577,6.0,RUE,2.0,32,11.038961,2.341205,48.881578,0.16037735849056603,0.13333333333333333,7.0,9,36,2.4543541305725536,0.5544117647058824,0.12474433713884965
3578,6.0,RUE,4.0,32,11.956521,2.341205,48.881578,0.16037735849056603,0.13333333333333333,7.0,9,36,2.4543541305725536,0.5544117647058824,0.12474433713884965
3579,6.0,RUE,4.0,32,9.285714,2.341205,48.881578,0.16037735849056603,0.13333333333333333,7.0,9,36,2.4543541305725536,0.5544117647058824,0.12474433713884965
3580,143.0,RUE,3.0,74,9.411764,2.356009,48.879145,0.22641509433962265,0.06666666666666667,8.0,10,37,2.5491843802111602,0.35000000000000003,1.0
