X,Y,OBJECTID,C_ORD,ARRO,QUA,IRIS,NUM,LET,TYP_VOIE,LIB_VOIE,NIV6,LIBACT,SIT,CODACT,SURF,CC_ID,CC_NIV,TYPE
653289.911071777,6862697.32067871,6303,7538,3,10,751031004,12,,RUE,BRETAGNE,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
653259.445678711,6862720.98309326,6304,7539,3,10,751031004,14,,RUE,BRETAGNE,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
653262.597717285,6862718.52032471,6305,7540,3,10,751031004,14,,RUE,BRETAGNE,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
653268.901672363,6862713.59509277,6307,7542,3,10,751031004,14,,RUE,BRETAGNE,1,Torréfacteur -  Commerce détail  thé et café,R,CA106,1,,,C
653386.263122559,6862907.15252686,6347,7589,3,10,751031004,133,,RUE,TURENNE,1,Chocolaterie - Confiserie,A,CA105,1,,,C
653234.14050293,6862740.85369873,6379,7627,3,10,751031004,38,,RUE,BRETAGNE,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
653214.482116699,6862756.31732178,6380,7628,3,10,751031004,40,,RUE,BRETAGNE,1,Commerce détail de boissons,R,CA111,1,,,C
653244.30871582,6862746.54632568,6382,7630,3,10,751031004,41,,RUE,CHARLOT,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
653278.981323242,6862893.52148438,6440,7693,3,10,751031004,27,,RUE,PICARDIE,1,Alimentation générale  <120m²,A,CA301,1,,,C
653285.584899902,6863156.11627197,6462,7729,3,10,751031001,23,,RUE,BERANGER,1,Produits alimentaires bio et circuits courts,R,CA115,1,,,C
653274.821105957,6862991.2600708,6497,7770,3,10,751031001,3,,RUE,CHARLES FRANCOIS DUPUIS,1,Produits alimentaires spécialisés régionaux et étrangers,A,CA114,1,,,C
653149.747680664,6863092.57952881,6506,7784,3,10,751031001,164,,RUE,TEMPLE,1,Monoprix,R,CA201,3,,,C
653261.228088379,6863177.68530273,6516,7798,3,10,751031001,180,,RUE,TEMPLE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
653278.11907959,6862973.18249512,6575,7871,3,10,751031001,10,,RUE,CORDERIE,1,Commerce détail de boissons,R,CA111,1,,,C
653431.617126465,6862868.77990723,6589,7885,3,10,751031002,59,,RUE,SAINTONGE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
653403.743713379,6862920.42327881,6615,7912,3,10,751031002,134,,RUE,TURENNE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
653517.417297363,6862760.30407715,6646,7944,3,10,751031002,1,,BD,TEMPLE,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
653500.465881348,6862803.76672363,6652,7951,3,10,751031002,9,,BD,TEMPLE,1,Vente de produits surgelés,R,CA107,1,,,C
653470.051696777,6862882.03167725,6658,7957,3,10,751031002,17,,BD,TEMPLE,1,Alimentation générale  <120m²,R,CA301,1,,,C
653548.622070312,6862522.519104,6758,8061,3,10,751031002,2,,RUE,PONT AUX CHOUX,1,Boulangerie - Boulangerie Pâtisserie,A,CA103,1,,,C
653410.243530273,6862553.12207031,6772,8076,3,10,751031002,20,,RUE,PONT AUX CHOUX,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
653391.55291748,6862560.04248047,6773,8077,3,10,751031002,88,,RUE,TURENNE,1,Alimentation générale  <120m²,R,CA301,1,,,C
653186.406677246,6862750.53668213,6779,8083,3,10,751031003,41,,RUE,BRETAGNE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
653183.254699707,6862752.99932861,6780,8084,3,10,751031003,41,,RUE,BRETAGNE,1,Vente de fruits et légumes,R,CA108,1,,,C
653168.266113281,6862764.71929932,6783,8087,3,10,751031003,45,,RUE,BRETAGNE,1,Torréfacteur -  Commerce détail  thé et café,A,CA106,1,,,C
653570.675109863,6862427.48071289,6792,8105,3,11,751031101,101,,BD,BEAUMARCHAIS,1,Supérette  classique,A,CA302,2,,,C
653389.551696777,6862491.55609131,6836,8156,3,11,751031101,80,,RUE,TURENNE,1,Commerce détail de boissons,R,CA111,1,,,C
653583.443725586,6862343.17431641,6848,8169,3,11,751031101,91,,BD,BEAUMARCHAIS,1,Commerce détail de boissons,R,CA111,1,,,C
653580.893127441,6862360.56951904,6850,8171,3,11,751031101,93,,BD,BEAUMARCHAIS,1,Boulangerie - Boulangerie Pâtisserie,R,CA103,1,,,C
653580.267272949,6862364.52008057,6851,8172,3,11,751031101,93,,BD,BEAUMARCHAIS,1,Charcuterie - Traiteur - Epicerie fine,R,CA101,1,,,C
653596.808898926,6862255.04888916,6863,8185,3,11,751031101,79,,BD,BEAUMARCHAIS,1,Traiteur asiatique,A,CA102,1,,,C
653453.206115723,6862188.95007324,6881,8206,3,11,751031101,24,,RUE,SAINT GILLES,1,Supérette  classique,A,CA302,1,,,C
653635.524719238,6861997.18127441,6932,8270,3,11,751031102,37,,BD,BEAUMARCHAIS,1,Produits alimentaires spécialisés régionaux et étrangers,R,CA114,1,,,C
653616.425292969,6862126.05548096,6948,8286,3,11,751031102,61,,BD,BEAUMARCHAIS,1,Alimentation générale  <120m²,R,CA301,1,,,C
653612.053894043,6861949.72912598,6952,8290,3,11,751031102,4,,RUE,PAS DE LA MULE,1,Chocolaterie - Confiserie,R,CA105,1,,,C
