,ARRO,NUM,TYP_VOIE,LIB_VOIE,LIBACT,lon,lat
1908,10,37,RUE,SAINT QUENTIN,Traiteur asiatique,2.355736,48.879552
1909,10,147,RUE,LA FAYETTE,Alimentation générale  <120m²,2.356292,48.879219
1910,10,149,RUE,LA FAYETTE,Traiteur asiatique,2.356469,48.879265
1911,10,153,RUE,LA FAYETTE,Boulangerie - Boulangerie Pâtisserie,2.356727,48.879333
1912,10,10,RUE,DUNKERQUE,Chocolaterie - Confiserie,2.356534,48.879765
1913,10,24,RUE,DUNKERQUE,Supérette  classique,2.352923,48.880509
1914,10,187,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.358001,48.881379
1915,10,191,RUE,FAUBOURG SAINT DENIS,Pâtisserie,2.358214,48.881765
1916,10,191,RUE,FAUBOURG SAINT DENIS,Supérette  spécialisée,2.358214,48.881765
1917,10,193,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.358392,48.882063
1918,10,193,RUE,FAUBOURG SAINT DENIS,Poissonnerie,2.358392,48.882063
1919,10,195,RUE,FAUBOURG SAINT DENIS,Vente de produits surgelés,2.358569,48.882358
1920,10,195,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.358569,48.882358
1921,10,197,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.358749,48.882659
1922,10,197,RUE,FAUBOURG SAINT DENIS,Supérette  spécialisée,2.358749,48.882659
1923,10,197,RUE,FAUBOURG SAINT DENIS,Supérette  spécialisée,2.358749,48.882659
1924,10,207,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.359107,48.883789
1925,10,1,RUE,CAIL,Produits alimentaires spécialisés régionaux et étrangers,2.361436,48.882601
1926,10,17,RUE,CAIL,Supérette  classique,2.36007,48.882707
1927,10,192,RUE,FAUBOURG SAINT DENIS,Supérette  spécialisée,2.358289,48.881371
1928,10,208,RUE,FAUBOURG SAINT DENIS,Boulangerie - Boulangerie Pâtisserie,2.358872,48.882358
1929,10,2,RUE,CAIL,Boulangerie - Boulangerie Pâtisserie,2.361459,48.882727
1930,10,61,RUE,LOUIS BLANC,Produits alimentaires spécialisés régionaux et étrangers,2.360686,48.883397
1931,10,16,RUE,PERDONNET,Pâtisserie,2.360409,48.883469
1932,10,214,RUE,FAUBOURG SAINT DENIS,Boulangerie - Boulangerie Pâtisserie,2.359293,48.883127
1933,10,220,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.359352,48.883451
1934,10,228,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.359419,48.883816
1935,10,230,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.359442,48.883946
1936,10,13,RUE,PERDONNET,Vente de produits surgelés,2.360208,48.88352
1937,10,21,BD,CHAPELLE,Produits alimentaires spécialisés régionaux et étrangers,2.359963,48.884137
1938,10,25,BD,CHAPELLE,Alimentation générale  <120m²,2.359963,48.884137
1939,10,64,RUE,LOUIS BLANC,Alimentation générale  <120m²,2.360446,48.883781
1940,10,68,RUE,LOUIS BLANC,Alimentation générale  <120m²,2.360136,48.883947
1941,10,70,RUE,LOUIS BLANC,Boucherie - Boucherie-Charcuterie,2.360015,48.884012
1942,10,17,RUE,PERDONNET,Vente de produits surgelés,2.360751,48.883832
1943,10,62,RUE,LOUIS BLANC,Boucherie - Boucherie-Charcuterie,2.360791,48.883594
1944,10,26,RUE,PERDONNET,Boucherie - Boucherie-Charcuterie,2.361328,48.883998
1945,10,35,RUE,CHATEAU LANDON,Alimentation générale  <120m²,2.364002,48.883528
1946,10,34,RUE,PHILIPPE DE GIRARD,Boucherie - Boucherie-Charcuterie,2.361658,48.884137
1947,10,53,RUE,AQUEDUC,Alimentation générale  <120m²,2.365333,48.883141
1948,10,56,RUE,CHATEAU LANDON,Produits alimentaires spécialisés régionaux et étrangers,2.364533,48.883938
1949,10,151,BD,VILLETTE,Supermarché spécialisé,2.366891,48.883515
1950,10,163,BD,VILLETTE,Supérette  spécialisée,2.366891,48.883515
1951,10,165,BD,VILLETTE,Boucherie - Boucherie-Charcuterie,2.366891,48.883515
1952,10,165,BD,VILLETTE,Produits alimentaires spécialisés régionaux et étrangers,2.366891,48.883515
1953,10,173,BD,VILLETTE,Supérette  spécialisée,2.366891,48.883515
1954,10,84,RUE,AQUEDUC,Produits alimentaires spécialisés régionaux et étrangers,2.367534,48.883916
1955,10,255,RUE,FAUBOURG SAINT MARTIN,Alimentation générale  <120m²,2.367479,48.883162
1956,10,265,RUE,FAUBOURG SAINT MARTIN,Alimentation générale  <120m²,2.368134,48.883682
1957,10,147,BD,VILLETTE,Boulangerie - Boulangerie Pâtisserie,2.366891,48.883515
1958,10,227,RUE,FAUBOURG SAINT MARTIN,Traiteur asiatique,2.365759,48.881762
1959,10,241,RUE,FAUBOURG SAINT MARTIN,Alimentation générale  <120m²,2.366666,48.882515
1960,10,241,RUE,FAUBOURG SAINT MARTIN,Boulangerie - Boulangerie Pâtisserie,2.366666,48.882515
1961,10,189,RUE,FAUBOURG SAINT MARTIN,Supérette  classique,2.362882,48.879418
1962,10,189,RUE,FAUBOURG SAINT MARTIN,Alimentation générale  <120m²,2.362882,48.879418
1963,10,195,RUE,FAUBOURG SAINT MARTIN,Commerce détail de boissons,2.36327,48.879735
1964,10,195,RUE,FAUBOURG SAINT MARTIN,Produits alimentaires bio et circuits courts,2.36327,48.879735
1965,10,203,RUE,FAUBOURG SAINT MARTIN,Commerce détail de boissons,2.363666,48.880057
1966,10,207,RUE,FAUBOURG SAINT MARTIN,Boulangerie - Boulangerie Pâtisserie,2.363899,48.880247
1967,10,209,RUE,FAUBOURG SAINT MARTIN,Boucherie - Boucherie-Charcuterie,2.364149,48.88045
1968,10,209,RUE,FAUBOURG SAINT MARTIN,Vente de fruits et légumes,2.364149,48.88045
1969,10,209,RUE,FAUBOURG SAINT MARTIN,Poissonnerie,2.364149,48.88045
1970,10,211,RUE,FAUBOURG SAINT MARTIN,Traiteur asiatique,2.364334,48.880601
1971,10,215,RUE,FAUBOURG SAINT MARTIN,Crèmerie - Fromagerie,2.364671,48.880875
1972,10,217,RUE,FAUBOURG SAINT MARTIN,Commerce détail de boissons,2.364792,48.880974
1973,10,219,RUE,FAUBOURG SAINT MARTIN,Boulangerie - Boulangerie Pâtisserie,2.364895,48.881058
1974,10,192,RUE,LA FAYETTE,Alimentation générale  <120m²,2.363631,48.880936
1975,10,200,RUE,LA FAYETTE,Traiteur asiatique,2.364481,48.881159
1976,10,35,RUE,LOUIS BLANC,Vente de fruits et légumes,2.364788,48.881181
1977,10,4,RUE,HUIT MAI 1945,Chocolaterie - Confiserie,2.359158,48.875885
1978,10,166,RUE,LA FAYETTE,Alimentation générale  <120m²,2.358542,48.879601
1979,10,152,RUE,FAUBOURG SAINT DENIS,Traiteur asiatique,2.356787,48.878405
1980,10,160,RUE,FAUBOURG SAINT DENIS,Traiteur asiatique,2.357054,48.878974
1981,10,158,RUE,LA FAYETTE,Alimentation générale  <120m²,2.357407,48.879304
1982,10,7,RUE,DEUX GARES,Boulangerie - Boulangerie Pâtisserie,2.359487,48.876534
1983,10,124,RUE,FAUBOURG SAINT DENIS,Commerce détail de boissons,2.356326,48.8767
1984,10,148,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.356658,48.878169
1985,10,12,RUE,HUIT MAI 1945,Boulangerie - Boulangerie Pâtisserie,2.356767,48.876486
1986,10,127,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.356067,48.877019
1987,10,145,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.356387,48.878196
1988,10,153,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.356543,48.878521
1989,10,155,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.356631,48.878699
1990,10,152,RUE,LA FAYETTE,Supérette  classique,2.356193,48.878987
1991,10,6,PL,FRANZ LISZT,Supérette  classique,2.352171,48.87782
1992,10,99,BD,MAGENTA,Supérette  discount,2.354139,48.878147
1993,10,16,RUE,CHABROL,Alimentation générale  <120m²,2.354168,48.876783
1994,10,22,RUE,CHABROL,Poissonnerie,2.353561,48.876866
1995,10,4,PL,FRANZ LISZT,Boulangerie - Boulangerie Pâtisserie,2.351887,48.877574
1996,10,94,RUE,HAUTEVILLE,Boulangerie - Boulangerie Pâtisserie,2.351537,48.877212
1997,10,94,RUE,HAUTEVILLE,Charcuterie - Traiteur - Epicerie fine,2.351537,48.877212
1998,10,85,BD,MAGENTA,Charcuterie - Traiteur - Epicerie fine,2.355599,48.876415
1999,10,85,BD,MAGENTA,Boucherie - Boucherie-Charcuterie,2.355599,48.876415
2000,10,85,BD,MAGENTA,Poissonnerie,2.355599,48.876415
2001,10,85,BD,MAGENTA,Charcuterie - Traiteur - Epicerie fine,2.355599,48.876415
2002,10,85,BD,MAGENTA,Poissonnerie,2.355599,48.876415
2003,10,85,BD,MAGENTA,Charcuterie - Traiteur - Epicerie fine,2.355599,48.876415
2004,10,85,BD,MAGENTA,Boucherie - Boucherie-Charcuterie,2.355599,48.876415
2005,10,85,BD,MAGENTA,Traiteur asiatique,2.355599,48.876415
2006,10,85,BD,MAGENTA,Boucherie - Boucherie-Charcuterie,2.355599,48.876415
2007,10,85,BD,MAGENTA,Poissonnerie,2.355599,48.876415
2008,10,85,BD,MAGENTA,Boucherie - Boucherie-Charcuterie,2.355599,48.876415
2009,10,85,BD,MAGENTA,Charcuterie - Traiteur - Epicerie fine,2.355599,48.876415
2010,10,85,BD,MAGENTA,Charcuterie - Traiteur - Epicerie fine,2.355599,48.876415
2011,10,85,BD,MAGENTA,Vente de fruits et légumes,2.355599,48.876415
2012,10,85,BD,MAGENTA,Vente de fruits et légumes,2.355599,48.876415
2013,10,85,BD,MAGENTA,Crèmerie - Fromagerie,2.355599,48.876415
2014,10,85,BD,MAGENTA,Boulangerie - Boulangerie Pâtisserie,2.355599,48.876415
2015,10,85,BD,MAGENTA,Vente de fruits et légumes,2.355599,48.876415
2016,10,85,BD,MAGENTA,Crèmerie - Fromagerie,2.355599,48.876415
2017,10,85,BD,MAGENTA,Charcuterie - Traiteur - Epicerie fine,2.355599,48.876415
2018,10,85,BD,MAGENTA,Charcuterie - Traiteur - Epicerie fine,2.355599,48.876415
2019,10,85,BD,MAGENTA,Vente de fruits et légumes,2.355599,48.876415
2020,10,85,BD,MAGENTA,Vente de fruits et légumes,2.355599,48.876415
2021,10,85,BD,MAGENTA,Boucherie - Boucherie-Charcuterie,2.355599,48.876415
2022,10,85,BD,MAGENTA,Vente de fruits et légumes,2.355599,48.876415
2023,10,85,BD,MAGENTA,Crèmerie - Fromagerie,2.355599,48.876415
2024,10,85,BD,MAGENTA,Charcuterie - Traiteur - Epicerie fine,2.355599,48.876415
2025,10,85,BD,MAGENTA,Crèmerie - Fromagerie,2.355599,48.876415
2026,10,85,BD,MAGENTA,Vente de fruits et légumes,2.355599,48.876415
2027,10,3,RUE,PETITS HOTELS,Supermarché classique,2.354688,48.877246
2028,10,63,RUE,CHABROL,Commerce détail de boissons,2.35082,48.877115
2029,10,71,RUE,CHABROL,Alimentation générale  <120m²,2.349881,48.877244
2030,10,63,RUE,HAUTEVILLE,Supérette  spécialisée,2.350879,48.875469
2031,10,65,RUE,HAUTEVILLE,Vente de produits surgelés,2.35092,48.875622
2032,10,46,RUE,FAUBOURG POISSONNIERE,Charcuterie - Traiteur - Epicerie fine,2.348045,48.874237
2033,10,60,RUE,FAUBOURG POISSONNIERE,Charcuterie - Traiteur - Epicerie fine,2.348243,48.875338
2034,10,28,RUE,FAUBOURG POISSONNIERE,Charcuterie - Traiteur - Epicerie fine,2.348002,48.872816
2035,10,53,RUE,ECHIQUIER,Alimentation générale  <120m²,2.348058,48.871921
2036,10,2,RUE,FAUBOURG POISSONNIERE,Pâtisserie,2.347988,48.870915
2037,10,12,RUE,HAUTEVILLE,Produits alimentaires bio et circuits courts,2.352146,48.876449
2038,10,15,RUE,MAZAGRAN,Produits alimentaires spécialisés régionaux et étrangers,2.351907,48.870934
2039,10,8,BD,BONNE NOUVELLE,Produits alimentaires bio et circuits courts,2.350741,48.870917
2040,10,3,RUE,ECHIQUIER,Produits alimentaires spécialisés régionaux et étrangers,2.352901,48.870987
2041,10,5,RUE,ECHIQUIER,Alimentation générale  <120m²,2.352696,48.871027
2042,10,3,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.352683,48.870044
2043,10,9,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.352757,48.870186
2044,10,15,RUE,FAUBOURG SAINT DENIS,Boulangerie - Boulangerie Pâtisserie,2.352852,48.870355
2045,10,23,RUE,FAUBOURG SAINT DENIS,Vente de fruits et légumes,2.352982,48.870603
2046,10,27,RUE,FAUBOURG SAINT DENIS,Supérette  classique,2.353054,48.870742
2047,10,29,RUE,FAUBOURG SAINT DENIS,Vente de fruits et légumes,2.353092,48.870815
2048,10,6,RUE,ECHIQUIER,Supermarché classique,2.352696,48.871135
2049,10,29,RUE,ENGHIEN,Boucherie - Boucherie-Charcuterie,2.35051,48.872005
2050,10,39,RUE,FAUBOURG SAINT DENIS,Commerce détail de boissons,2.353316,48.871233
2051,10,43,RUE,FAUBOURG SAINT DENIS,Vente de fruits et légumes,2.3534,48.871384
2052,10,18,RUE,HAUTEVILLE,Boulangerie - Boulangerie Pâtisserie,2.350065,48.871904
2053,10,57,RUE,FAUBOURG SAINT DENIS,Boulangerie - Boulangerie Pâtisserie,2.353746,48.871947
2054,10,59,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.353786,48.872008
2055,10,59,RUE,FAUBOURG SAINT DENIS,Commerce détail de boissons,2.353786,48.872008
2056,10,61,RUE,FAUBOURG SAINT DENIS,Crèmerie - Fromagerie,2.353841,48.872104
2057,10,61,RUE,FAUBOURG SAINT DENIS,Charcuterie - Traiteur - Epicerie fine,2.353841,48.872104
2058,10,28,RUE,HAUTEVILLE,Alimentation générale  <120m²,2.35031,48.872791
2059,10,67,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.354093,48.872533
2060,10,71,RUE,FAUBOURG SAINT DENIS,Boulangerie - Boulangerie Pâtisserie,2.354203,48.872728
2061,10,7,RUE,PETITES ECURIES,Supermarché classique,2.352911,48.87251
2062,10,77,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.354416,48.873066
2063,10,83,RUE,FAUBOURG SAINT DENIS,Charcuterie - Traiteur - Epicerie fine,2.354742,48.873503
2064,10,89,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.355006,48.873972
2065,10,91,RUE,FAUBOURG SAINT DENIS,Monoprix,2.355081,48.874088
2066,10,16,RUE,MARTEL,Supérette  classique,2.353421,48.874546
2067,10,10,RUE,PETITES ECURIES,Traiteur asiatique,2.352789,48.872696
2068,10,46,RUE,HAUTEVILLE,Boulangerie - Boulangerie Pâtisserie,2.350613,48.873887
2069,10,29,RUE,PARADIS,Produits alimentaires bio et circuits courts,2.351665,48.875111
2070,10,11,RUE,CHABROL,Traiteur asiatique,2.354924,48.876553
2071,10,51,RUE,CHABROL,Supérette  classique,2.352295,48.876914
2072,10,99,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.355444,48.874626
2073,10,101,RUE,FAUBOURG SAINT DENIS,Boulangerie - Boulangerie Pâtisserie,2.355532,48.874767
2074,10,103,RUE,FAUBOURG SAINT DENIS,Chocolaterie - Confiserie,2.355625,48.874914
2075,10,2,RUE,PARADIS,Produits alimentaires spécialisés régionaux et étrangers,2.349607,48.875038
2076,10,6,RUE,PARADIS,Supermarché spécialisé,2.350111,48.874987
2077,10,30,RUE,PARADIS,Supérette  classique,2.352048,48.875195
2078,10,13,RUE,HUIT MAI 1945,Supérette  classique,2.35709,48.876228
2079,10,81,BD,STRASBOURG,Alimentation générale  <120m²,2.357401,48.875601
2080,10,96,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.355614,48.874518
2081,10,104,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.355876,48.874933
2082,10,22,RUE,FIDELITE,Produits alimentaires spécialisés régionaux et étrangers,2.355834,48.87447
2083,10,73,BD,MAGENTA,Produits alimentaires bio et circuits courts,2.35664,48.875357
2084,10,5,RUE,FIDELITE,Produits alimentaires spécialisés régionaux et étrangers,2.356227,48.874439
2085,10,12,RUE,JARRY,Boucherie - Boucherie-Charcuterie,2.355521,48.874147
2086,10,74,RUE,CHATEAU D EAU,Produits alimentaires spécialisés régionaux et étrangers,2.355169,48.872638
2087,10,76,RUE,CHATEAU D EAU,Supérette  spécialisée,2.354972,48.872717
2088,10,72,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.354642,48.872983
2089,10,76,RUE,FAUBOURG SAINT DENIS,Vente de fruits et légumes,2.354801,48.873235
2090,10,78,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.354873,48.873351
2091,10,86,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.355244,48.87394
2092,10,90,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.355332,48.87408
2093,10,90,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.355332,48.87408
2094,10,50,RUE,FAUBOURG SAINT DENIS,Poissonnerie,2.35397,48.871946
2095,10,54,RUE,FAUBOURG SAINT DENIS,Charcuterie - Traiteur - Epicerie fine,2.354134,48.872209
2096,10,54,RUE,FAUBOURG SAINT DENIS,Torréfacteur -  Commerce détail  thé et café,2.354134,48.872209
2097,10,54,RUE,FAUBOURG SAINT DENIS,Charcuterie - Traiteur - Epicerie fine,2.354134,48.872209
2098,10,58,RUE,FAUBOURG SAINT DENIS,Charcuterie - Traiteur - Epicerie fine,2.354264,48.872402
2099,10,68,RUE,FAUBOURG SAINT DENIS,Produits alimentaires spécialisés régionaux et étrangers,2.354475,48.872717
2100,10,33,BD,STRASBOURG,Produits alimentaires spécialisés régionaux et étrangers,2.355091,48.871223
2101,10,33,BD,STRASBOURG,Produits alimentaires spécialisés régionaux et étrangers,2.355091,48.871223
2102,10,12,RUE,FAUBOURG SAINT DENIS,Supérette  classique,2.353053,48.870272
2103,10,14,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.353143,48.870447
2104,10,20,RUE,FAUBOURG SAINT DENIS,Boucherie - Boucherie-Charcuterie,2.353282,48.87072
2105,10,22,RUE,FAUBOURG SAINT DENIS,Alimentation générale  <120m²,2.353304,48.870763
2106,10,7,RUE,CHABROL,Traiteur asiatique,2.355302,48.876501
2107,10,83,BD,MAGENTA,Commerce détail de boissons,2.35569,48.876313
2108,10,83,BD,MAGENTA,Boulangerie - Boulangerie Pâtisserie,2.35569,48.876313
2109,10,47,RUE,CHATEAU D EAU,Pâtisserie,2.356677,48.871887
2110,10,11,RUE,FAUBOURG SAINT MARTIN,Vente de produits surgelés,2.355777,48.869646
2111,10,17,RUE,FAUBOURG SAINT MARTIN,Produits alimentaires bio et circuits courts,2.355897,48.869851
2112,10,47,RUE,FAUBOURG SAINT MARTIN,Boulangerie - Boulangerie Pâtisserie,2.356637,48.87109
2113,10,55,RUE,FAUBOURG SAINT MARTIN,Produits alimentaires spécialisés régionaux et étrangers,2.356766,48.871316
2114,10,59,RUE,FAUBOURG SAINT MARTIN,Charcuterie - Traiteur - Epicerie fine,2.356887,48.871521
2115,10,6,BD,SAINT DENIS,Supérette  classique,2.355207,48.876204
2116,10,8,BD,STRASBOURG,Supermarché discount,2.354946,48.870133
2117,10,101,RUE,FAUBOURG SAINT MARTIN,Alimentation générale  <120m²,2.358063,48.873583
2118,10,55,BD,MAGENTA,Supermarché classique,2.358085,48.873744
2119,10,60,BD,STRASBOURG,Alimentation générale  <120m²,2.356988,48.873781
2120,10,96,RUE,FAUBOURG SAINT MARTIN,Boulangerie - Boulangerie Pâtisserie,2.358034,48.87299
2121,10,37,BD,MAGENTA,Vente de produits surgelés,2.359402,48.872268
2122,10,80,RUE,FAUBOURG SAINT MARTIN,Alimentation générale  <120m²,2.357624,48.872231
2123,10,35,BD,MAGENTA,Supérette  classique,2.359772,48.871859
2124,10,32,RUE,CHATEAU D EAU,Boulangerie - Boulangerie Pâtisserie,2.359634,48.870536
2125,10,25,BD,MAGENTA,Traiteur asiatique,2.360536,48.871004
2126,10,25,RUE,LANCRY,Traiteur asiatique,2.360876,48.870204
2127,10,5,BD,MAGENTA,Alimentation générale  <120m²,2.359735,48.871682
2128,10,1,RUE,CHATEAU D EAU,Commerce détail de boissons,2.362423,48.868861
2129,10,19,RUE,BOUCHARDON,Boulangerie - Boulangerie Pâtisserie,2.357731,48.870744
2130,10,25,RUE,BOUCHARDON,Charcuterie - Traiteur - Epicerie fine,2.357876,48.870954
2131,10,37,RUE,CHATEAU D EAU,Commerce détail de boissons,2.357897,48.871303
2132,10,43,RUE,CHATEAU D EAU,Boucherie - Boucherie-Charcuterie,2.357496,48.87152
2133,10,8,RUE,FAUBOURG SAINT MARTIN,Supérette  classique,2.35597,48.869476
2134,10,12,RUE,FAUBOURG SAINT MARTIN,Produits alimentaires spécialisés régionaux et étrangers,2.356065,48.869643
2135,10,18,RUE,FAUBOURG SAINT MARTIN,Alimentation générale  <120m²,2.356163,48.869795
2136,10,24,RUE,FAUBOURG SAINT MARTIN,Traiteur asiatique,2.356218,48.869916
2137,10,68,RUE,FAUBOURG SAINT MARTIN,Produits alimentaires bio et circuits courts,2.357208,48.87148
2138,10,5,RUE,RENE BOULANGER,Alimentation générale  <120m²,2.358165,48.869059
2139,10,2,RUE,BEAUREPAIRE,Supérette  classique,2.363323,48.868906
2140,10,9,RUE,FAUBOURG DU TEMPLE,Boulangerie - Boulangerie Pâtisserie,2.365471,48.868267
2141,10,13,RUE,FAUBOURG DU TEMPLE,Boucherie - Boucherie-Charcuterie,2.365675,48.868323
2142,10,17,RUE,FAUBOURG DU TEMPLE,Produits alimentaires spécialisés régionaux et étrangers,2.365967,48.868414
2143,10,27,RUE,FAUBOURG DU TEMPLE,Pâtisserie,2.366756,48.868642
2144,10,33,QU,VALMY,Vente de produits surgelés,2.366665,48.868987
2145,10,2,RUE,YVES TOUDIC,Boulangerie - Boulangerie Pâtisserie,2.365324,48.868348
2146,10,31,RUE,FAUBOURG DU TEMPLE,Boulangerie - Boulangerie Pâtisserie,2.367938,48.869018
2147,10,33,RUE,FAUBOURG DU TEMPLE,Traiteur asiatique,2.368071,48.869066
2148,10,46,QU,JEMMAPES,Commerce détail de boissons,2.36708,48.869675
2149,10,8,RUE,MARIE ET LOUISE,Produits alimentaires spécialisés régionaux et étrangers,2.366915,48.871944
2150,10,10,RUE,GRANGE AUX BELLES,Charcuterie - Traiteur - Epicerie fine,2.364779,48.873549
2151,10,58,RUE,LANCRY,Boulangerie - Boulangerie Pâtisserie,2.363419,48.872596
2152,10,42,RUE,LANCRY,Vente de fruits et légumes,2.362271,48.871574
2153,10,44,RUE,LANCRY,Charcuterie - Traiteur - Epicerie fine,2.362396,48.871691
2154,10,48,RUE,LANCRY,Charcuterie - Traiteur - Epicerie fine,2.362579,48.871862
2155,10,3,RUE,MARSEILLE,Supérette  classique,2.362846,48.87142
2156,10,23,RUE,BEAUREPAIRE,Supérette  classique,2.364014,48.871053
2157,10,34,RUE,YVES TOUDIC,Boulangerie - Boulangerie Pâtisserie,2.362907,48.87119
2158,10,30,RUE,ALBERT THOMAS,Produits alimentaires bio et circuits courts,2.363121,48.86961
2159,10,32,RUE,LANCRY,Boulangerie - Boulangerie Pâtisserie,2.361643,48.870974
2160,10,32,RUE,LANCRY,Produits alimentaires spécialisés régionaux et étrangers,2.361643,48.870974
2161,10,36,RUE,LANCRY,Traiteur asiatique,2.361914,48.871232
2162,10,38,RUE,LANCRY,Charcuterie - Traiteur - Epicerie fine,2.362028,48.871344
2163,10,5,RUE,BEAUREPAIRE,Boulangerie - Boulangerie Pâtisserie,2.36322,48.869251
2164,10,5,RUE,BEAUREPAIRE,Traiteur asiatique,2.36322,48.869251
2165,10,12,BD,MAGENTA,Supérette  classique,2.362295,48.869608
2166,10,5,CITE,WAUXHALL,Produits alimentaires spécialisés régionaux et étrangers,2.362842,48.869296
